,FMID,Market_Name,City,State,Lat,Lon
8005,1010808,URBAN COOKHOUSE FARMER'S MARKET - THE SUMMIT,Birmingham ,Alabama,33.450034,-86.730085
8006,1005967,"Urban Farmer's Market (Madison, FL)", Madison,Florida,30.471328000000003,-83.422333
8007,1018569,Urban Garden Farmers Market,South Bend,Indiana,41.688173,-86.262701
8008,1001274,Urban Growers Market,Vancouver,Washington,45.6385,-122.6714
8009,1002128,Urban Harvest,Bismarck,North Dakota,46.8063,-100.78399999999999
8010,1019342,Urban Harvest Farmers Market,Houston,Texas,29.741093,-95.43110300000001
8011,1010189,Urban Oaks Organic Farm,New Britain ,Connecticut,41.680065899999995,-72.77544
8012,1001626,Urban Oasis Farmers Market,Brooklyn,New York,40.656233799999995,-73.9366943
8013,2000034,Urban Oasis Farmers Market on the Move,,Florida,,
8014,1016817,Urban Roots Daily Market,Grand Rapids ,Michigan,42.938747,-85.658736
8015,1007863,Urban Table Certified Farmer's Market,San Mateo,California,37.5663,-122.324
8016,1018852,Urbana Farmers' Market,Urbana,Iowa,42.226383399999996,-91.8829631
8017,1019498,Urbana Library Farmers' Market,Frederick,Maryland,39.331635999999996,-77.35446999999999
8018,1004464,Urbana's Market at the Square,Urbana,Illinois,40.1096,-88.2054
8019,1005954,Urbanna Farmers Market,Urbanna,Virginia,37.638000000000005,-76.5772
8020,1008746,Urbavore Urban Farm and Market,Kansas City,Missouri,39.025535,-94.50993199999999
8021,1007139,URI Farmers Market,South Kingstown,Rhode Island,41.4708,-71.5143
8022,1000718,USDA Beltsville Farmers' Market,Beltsville,Maryland,39.020676,-76.909791
8023,1005631,USDA Farmers Market,Washington,District of Columbia,38.887743,-77.028494
8024,1002446,USDOT Farmers Market,"Washington, DC",District of Columbia,38.906809,-77.015698
8025,1012310,UT Farmers Market,"Knoxville, TN",Tennessee,35.9449944,-83.9384194
8026,1008864,UTC Certified Farmers Market,San Diego ,California,32.85889,-117.22219299999999
8027,1001999,Utica Farmers Market,Utica,New York,43.09982,-75.22513000000001
8028,1012402,"Utopia Farmers Market, LLC",Batesburg-Leesville,South Carolina,33.913762,-81.524422
8029,1010073,VA Medical Center Farmer's Market,Salt Lake City,Utah,40.755302,-111.84072900000001
8030,1011498,VA Palo Alto Farmers' Market,Palo Alto ,California,37.404409,-122.139744
8031,1011499,VA San Francisco Certified Farmers' Market,San Francisco ,California,37.78176,-122.503942
8032,1006550,VA San Francisco Farmers' Market,San Francisco,California,37.7811798,-122.5030878
8033,1011358,Vacaville Farmers' Market,Vacaville,California,38.3565773,-121.98774440000001
8034,1001146,Vaiden Farmers Market,Vaiden,Mississippi,33.3305,-89.75299999999999
8035,1002457,Vail Farmers Market ,Vail,Colorado,39.64195,-106.373534
8036,1005852,Val Du Vino Farmers Market,Murphys,California,38.138000000000005,-120.469
8037,1004669,Valdosta Farmers Market,Valdosta,Georgia,30.8138,-83.2644
8038,1007055,Vale Farmers Market,Vale,Oregon,43.9819,-117.24
8039,1011445,Vallco Farmers' Market,Cupertino ,California,37.3242945,-122.01585320000001
8040,1003935,Valle Crucis Farmers Market at Mast General,Valle Crucis,North Carolina,36.2111,-81.781
8041,1011357,Vallejo Farmers' Market,Vallejo,California,38.101119,-122.256642
8042,1000831,Valley Center CFM,Valley Center,California,33.2348,-117.024
8043,1005371,Valley City Farmers Market,Valley City,North Dakota,46.9229,-98.0134
8044,1006714,Valley Farmers' Market Association LLC,Bakersfield,California,35.3885777,-119.0249978
8045,1008848,Valley Farmers' Market Association LLC,Shafter,California,35.500513899999994,-119.2717761
8046,1007186,Valley Growers Association,Fabens,Texas,31.5049,-106.161
8047,1007147,Valley Growers Association I,El Paso,Texas,31.7693,-106.48100000000001
8048,1007184,Valley Growers Association II,El Paso,Texas,31.6995,-106.324
8049,1007152,Valley Growers Association III,El Paso,Texas,31.74,-106.363
8050,1007153,Valley Growers Association IV,El Paso,Texas,31.8013,-106.43299999999999
8051,1005859,Valley Junction Farmers Market,West Des Moines,Iowa,41.570412,-93.708959
8052,1000910,Valley of the Moon Certified Farmers' Market,Sonoma,California,38.292177,-122.45780800000001
8053,1003371,Valleydale Farmers Market,Birmingham,Alabama,33.383472,-86.733778
8054,1006297,Valliant Farmers Market,Valliant,Oklahoma,34.0068,-95.1205
8055,1005915,Valois Stone Arch Farmers Market,Hector,New York,42.7811,-76.8238
8056,1016828,Valparaiso Market,Valparaiso ,Indiana,41.467171,-87.062272
8057,1011899,Van Buren Farmer's Market ,Van Buren,Arkansas,35.43679,-94.3441
8058,1009454,Van Meter Farmers Market ,Van Meter,Iowa,41.5333,-93.9544
8059,1003900,Van Vorst Farmers' Market,Jersey City,New Jersey,40.717965,-74.047304
8060,1001459,Van Wert County Farmers Market,Van Wert,Ohio,40.8687,-84.5807
8061,1018535,Vance County Regional Farmers Market,Henderson,North Carolina,36.3378971,-78.42440129999999
8062,1003260,Vancouver Farmers Market,Vancouver,Washington,45.62608,-122.67605
8063,1010596,Vandalia Community Farmers Market ,Vandalia,Ohio,39.8890201,-84.19772629999999
8064,1002642,Vandalia Country Market,Vandalia,Illinois,41.3355,-89.0103
8065,1018299,Vandenberg Village Certified Farmers Market,Vandenberg Village,California,34.699856,-120.468728
8066,1019692,Vanderbilt Farmers Market,Naples ,Florida,26.246337,-81.771054
8067,1003594,Vandergrift Farmers' Market,Vandergrift,Pennsylvania,40.6035,-79.5621
8068,1000237,Vantage Point Farmers Market,Port Huron,Michigan,42.971745,-82.419763
8069,1012325,Vashon Farmers Market - Saturday,Vashon,Washington,47.447834,-122.460747
8070,1012329,Vashon Farmers Market - Wednesday,Vashon,Washington,47.447823,-122.46066100000002
8071,1002938,Vassar Farmers Market,Vassar,Michigan,43.3726,-83.5804
8072,1010619,Veggie Truck Farmers Market,Augusta,Georgia,33.485053,-81.995824
8073,1011921,Venice CFM,Venice,California,33.987218,-118.465792
8074,1011112,Venice Farmer's Market,Venice,Florida,27.100804999999998,-82.44659899999999
8075,1006051,Ventnor International Farmers Market,Ventnor City,New Jersey,39.33677,-74.482241
8076,1003831,Ventura Saturday Downtown CFM,Ventura,California,34.279734000000005,-119.295915
8077,1012711,Verde Valley Farmers' Market,Camp Verde ,Arizona,34.564091999999995,-111.852131
8078,1006398,Verdigre Farmers Market,Brunswick,Nebraska,42.4067,-98.0098
8079,1018442,Vergennes Farmers Market,Vergennes ,Vermont,44.176657399999996,-73.24512800000001
8080,1018597,Vermillion Area Farmers Market Summer Saturday Markets,Vermillion,South Dakota,42.779219,-96.93415
8081,1018598,Vermillion Area Farmers Market Winter Markets,Vermillion,South Dakota,42.7851033,-96.9346099
8082,1019078,Vermont Farmers Market,Rutland ,Vermont,43.605826,-72.980071
8083,1019080,Vermont Farmers Market,RUTLAND,Vermont,43.607915999999996,-72.98559200000001
8084,1019182,Vernon County Farmers Market,Nevada,Missouri,37.843771999999994,-94.340102
8085,1006503,Vernon Farmers Market,Vernon,Michigan,42.9412,-84.0308
8086,1016787,Vernon Farmers Market,Vernon ,Texas,34.152885,-99.284217
8087,1001588,Vernon Parish Farmers Market,Leesville,Louisiana,31.135,-93.2631
8088,1011207,Vernonia Open Air Market,Vernonia,Oregon,45.858472,-123.19280900000001
8089,1005712,Verona Farmers' Market,Verona,Wisconsin,42.9875,-89.5339
8090,1012655,Verrado Community Farmers Market,Buckeye,Arizona,33.495874,-112.514122
8091,1008747,Versailles Area Farmers' Market,Versailles,Missouri,38.431414000000004,-92.841027
8092,1004462,Vestal Farmers Market,Vestal,New York,42.0876,-76.0464
8093,1005362,VFW - WEST BEND - Saturday,WEST BEND,Wisconsin,43.4048,-88.1573
8094,1005056,Vicksburg Farmers Market,Vicksburg,Mississippi,32.352739,-90.88171700000001
8095,1012247,Vicksburg Farmers' Market,Vicksburg,Michigan,42.126553,-85.528345
8096,1005831,Victor Farmers' Market,Victor,New York,42.981334999999994,-77.408591
8097,1009197,Victor Idaho Farmers Market , Victor,Idaho,43.6039,-111.111
8098,1019513,Victoria Farmers' Market,Victoria,Texas,28.821562,-97.000968
8099,1001235,Victory Tailgate Market,Asheville,North Carolina,35.5836,-82.4671
8100,1003615,Vidinha Stadium (Sunshine Markets),Lihue,Hawaii,21.9728,-159.355
8101,1012604,Vienna Saturday Farmers Market,Vienna,Virginia,38.8991973,-77.2628865
8102,1018856,Viera Park Market,Viera,Florida,28.248358000000003,-80.729013
8103,1004344,Villa Park French Market,Villa Park,Illinois,41.8833347,-87.9789622
8104,1005718,Village Farmers Market,St Anthony,Minnesota,45.01509,-93.219144
8105,1011315,Village Farmers Market,Baltimore,Maryland,39.293085,-76.690811
8106,1007540,Village Farmers' Market,Kailua-Kona,Hawaii,19.6373,-155.99200000000002
8107,1000815,Village Fresh Farmers Market,Wilmington,Delaware,39.752584999999996,-75.5407
8108,1007544,Village Market Cooperative,Rockville,Indiana,39.7632,-87.2295
8109,1012297,Village Market- Slavic Village,Cleveland ,Ohio,41.455724,-81.654595
8110,1018286,Village of Aurora Farmers Market,Aurora,New York,42.745253999999996,-76.700376
8111,1012467,Village of Buffalo Grove Farmers Market,Buffalo Grove,Illinois,42.1726145,-87.9785608
8112,1007308,Village of Chesterhill Farmers Market,Chesterhill,Ohio,39.4884,-81.866
8113,1018155,Village of Constantine Farmers' Market,Constantine,Michigan,41.843957,-85.670007
8114,1001747,Village of Cross Keys Farmers Market,Baltimore,Maryland,39.356,-76.6444
8115,1006132,Village of Denmark Farmers Market,Denmark,Wisconsin,44.3492,-87.829
8116,1009277,Village of Devon Farmer's Market ,Milford,Connecticut,41.2015,-73.1043
8117,1001378,Village of Fishkill Farmers Market,fishkill,New York,41.532443,-73.905861
8118,1001133,Village of Lake Bluff Farmers Market,Lake Bluff,Illinois,42.279325,-87.845478
8119,1019645,"Village of Lemont Farmers Market, ""Tuesday's on Talcott""",Lemont,Illinois,41.675519,-87.998186
8120,1003726,Village of LeRoy Farmers Market,LeRoy,Michigan,44.0764,-85.4976
8121,1004408,Village of Otter Lake,Otter Lake,Michigan,43.2138,-83.4582
8122,1010577,Village of Park Forest Farmers' Market,Park Forest,Illinois,41.484229,-87.68037700000001
8123,1019156,Village of Skokie Farmers' Market,Skokie,Illinois,42.026029,-87.756755
8124,1003259,Village of Star Prairie Farmers Market,New Richmond,Wisconsin,45.1587,-92.5289
8125,1011031,Village of Thornton Market in the Park,Thornton,Illinois,41.5684981,-87.6156943
8126,1005477,Village of Tuckahoe Farmers Market,Tuckahoe,New York,40.9501,-73.8268
8127,1004560,Village of Weston Farmers Market,Weston,Wisconsin,44.90552,-89.55329
8128,1005990,Village Pointe Farmers Market,Omaha,Nebraska,41.2606801,-96.1849402
8129,1008701,Ville Platte Farmers Market,Ville Platte ,Louisiana,30.687975,-92.271516
8130,1002556,Villebois Sunday Market,Wilsonville,Oregon,45.31100000000001,-122.795
8131,1012522,Vilonia Handmade & Homegrown Market,Vilonia,Arkansas,35.083718,-92.207414
8132,1006342,Vincennes Historic Farmers Market,Vincennes,Indiana,38.680609999999994,-87.531359
8133,1008752,Vine Grove Farmers Market,Vine Grove ,Kentucky,37.810193,-85.981328
8134,1018214,Vineyard Farmers Market,Fresno ,California,36.809760600000004,-119.79104129999999
8135,1002956,Vintage Certified Farmers Market,Stockton,California,38.0212,-121.271
8136,1002325,Vintage Fair Mall,Modesto,California,37.6899,-121.05
8137,1003951,Vinton Farmers Market,Vinton,Virginia,37.280330799999994,-79.898891
8138,1005242,Vinton Farmers Market,Vinton,Iowa,42.1649,-92.0216
8139,1000615,Virgil Farmer's Market,Virgil,New York,42.5104,-76.1956
8140,1008499,Virginia City Farmers Market,Virginia City,Nevada,39.3095135,-119.64997930000001
8141,1000447,Virginia Farmers Market,Virginia,Minnesota,47.468,-92.4008
8142,1018516,Virginia Market Square Farmers Market,Virginia ,Minnesota,47.524377,-92.536824
8143,1003345,Virginia Street Farmers Market,Richmond,Virginia,37.534045,-77.433551
8144,1000474,Virginia Wingard United Methodist Farmers Market,Columbia,South Carolina,34.0309,-81.0867
8145,1012447,Viroqua Farmers'  MARKET-Saturday,Viroqua ,Wisconsin,43.565956899999996,-90.8864999
8146,1012448,Viroqua Farmers' Market-Wednesday,Viroqua ,Wisconsin,43.5548818,-90.88932740000001
8147,1000377,Virtua Health Farmers Market,Camden,New Jersey,39.9296,-75.1077
8148,1002193,Visalia Farmers Market- Downtown Thursday,Visalia,California,36.330258,-119.29118000000001
8149,1002194,Visalia Farmers Market- Sears Saturday Market,Visalia,California,36.298778000000006,-119.314054
8150,1002195,Visalia Farmers Market- TuesdayTulare Outlet Market,Tulare,California,36.22923,-119.33566299999998
8151,1018267,Vista Farmers Market,Vista,California,33.191027000000005,-117.25581000000001
8152,1009377,Vliet Street Green Market , Milwaukee,Wisconsin,43.0489,-87.9695
8153,1005360,VNA Farmers' Market,Denver,Colorado,39.7226,-104.98299999999999
8154,1010492,Volcano Farmers Market,volcano,Hawaii,19.4640866,-155.2492898
8155,1001731,Volk Fruit Farm,Casstown,Ohio,40.0429,-84.0296
8156,1004969,Volney Farmers Market,Fulton,New York,43.3415066,-76.358405
8157,1004698,Volume Vegetable Produce Farmers Market,Fulton,Mississippi,34.2547,-88.3107
8158,1001760,Volunteer fire dept.farmers market,toano,Virginia,37.3814,-76.8075
8159,1018504,Voluntown Farmers' Market ,Voluntown,Connecticut,41.573913,-71.865502
8160,1000857,Voorhees Town Center Farmers Market,Voorhees,New Jersey,39.850589,-75.002718
8161,1001925,Voorheesville Farmers Market,Voorheesville,New York,42.649656,-73.930027
8162,1006009,W. 79th St. Greenmarket,New York City,New York,40.781841,-73.97551800000001
8163,1001383,W. Covina Saturday CFM,W. Covina,California,34.0686,-117.93
8164,1001382,W. Covina Tuesday CFM,W. Covina,California,34.074,-117.926
8165,1006335,W. Hollywood Monday CFM,West Hollywood,California,34.0941,-118.352
8166,1018570,Wabash County Farmers Market,Wabash,Indiana,40.796419,-85.824321
8167,1010394,Wabasha Downtown Farmers Market ,Wabasha ,Minnesota,44.384124,-92.03263299999999
8168,1019155,Waco Downtown Farmers Market,Waco,Texas,31.556820000000002,-97.132941
8169,1009169,Wacousta Community Farmers Market ,Eagle,Michigan,42.8284,-84.704
8170,1001918,Wadena Farmers Market,Wadena,Minnesota,46.441509,-95.13746
8171,1000713,Wadesville Farmers Market,Wadesville,Indiana,38.1048706,-87.7880512
8172,1019752,Wadsworth Farmers Market,Wadsworth,Ohio,41.028681,-81.732318
8173,1012000,Wagner Farm Arboretum Farmers Market,Warren,New Jersey,40.618587,-74.490707
8174,1005268,Wahiawa District Park (People's Open Market),Wahiawa,Hawaii,21.500382000000002,-158.02258
8175,1004574,Wahoo Farmers Market,Wahoo,Nebraska,41.212078999999996,-96.617391
8176,1001265,Waialua Farmers' Market,Honolulu,Hawaii,21.574,-158.126
8177,1009782,Waianae Farmers' Market/Makeke Waianae,Waianae,Hawaii,21.435119,-158.183774
8178,1005263,Waiau District Park (People's Open Market),Pearl City,Hawaii,21.402403,-157.952992
8179,1005269,Waikele Community Park (People's Open Market),Waiapahu,Hawaii,21.453708,-157.971725
8180,1007541,Waikiki Farmers' Market,Honolulu,Hawaii,21.2754,-157.821
8181,1007539,Waikoloa Village Farmers Market,Waikoloa,Hawaii,19.9304,-155.78799999999998
8182,1003079,Wailua Homesteads Park (Sunshine Markets),Kapaa,Hawaii,22.0597,-159.369
8183,1005264,Waimanalo Beach Park (People's Open Market),Waimanalo,Hawaii,21.331444,-157.6946
8184,1007321,"Waimea Homestead Farmers Market, Inc.",Kamuela,Hawaii,20.018307999999998,-155.668368
8185,1018246,Waimea Midweek Farmers Market,Kamuela,Hawaii,20.018116,-155.66296100000002
8186,1004034,Waimea Town Market at Parker School,Kamuela,Hawaii,20.022261999999998,-155.669737
8187,1005266,Waipahu District Park (People's Open Market),Waipahu,Hawaii,21.387839000000003,-157.999449
8188,1018492,Waitsfield Farmers' Market ,Waitsfield ,Vermont,44.183715,-72.838468
8189,1007306,Wake Forest Farmers Market,Wake Forest,North Carolina,35.9804884,-78.50876070000001
8190,1019489,Wakefield , Annandale ,Virginia,38.832801,-77.196229
8191,1005716,Wakefield Farmer's Market,Wakefield,Massachusetts,42.507127000000004,-71.079174
8192,1007828,Wakefield Farmers Market,Wakefield,New Hampshire,43.5741,-71.0369
8193,1012586,Wakefield Farmers Market ,Annandale,Virginia,38.8146476,-77.22522420000001
8194,1010927,WakeMed Farmers Market,Raleigh,North Carolina,35.783887,-78.587915
8195,1006414,Walden Farmers Market at Woosters Grove,Walden,New York,41.5634149,-74.17683259999998
8196,1002913,Waldo Farmer's Market,Waldo,Wisconsin,43.675,-87.9449
8197,1008825,Waldo Farmer's Market,Kansas City,Missouri,38.984891600000005,-94.5933606
8198,1011327,Waldo Farmers and Flea Market,Waldo,Florida,29.818268,-82.167013
8199,1000665,Waldorf Farmers Market,Waldorf,Maryland,38.619894,-76.93146800000001
8200,1006244,Waldron Farmers Market,Waldron,Arkansas,34.9004,-94.09200000000001
8201,1006228,Waleska Farmers Market at Reinhardt University,Waleska,Georgia,34.315752,-84.550095
8202,1004457,Walhalla Farmers Market,Walhalla,North Dakota,48.9216,-97.9146
8203,1004860,Walhalla Farmers Market,Walhalla,South Carolina,34.7613,-83.07
8204,1012293,Walker County Farmer's Market ,Jasper ,Alabama,33.867565,-87.266542
8205,1003875,Walker Place Farmers Market,Minneapolis,Minnesota,44.9298,-93.2856
8206,1008609,Walker Square Farmers' Market,Milwaukee,Wisconsin,43.020671,-87.923223
8207,1001423,Walkersville Farmers Market,Frederick,Maryland,39.5188,-77.3721
8208,1009407,Wallace Community Tailgate Market ,Huntersville,North Carolina,35.4012,-80.7646
8209,1007456,Wallingford Farmers Market,Wallingford,Connecticut,41.457,-72.8233
8210,1011335,Wallingford Farmers Market,Seattle,Washington,47.663876,-122.333175
8211,1002775,Walloomsac Farmers' Market,Bennington,Vermont,42.879424,-73.198299
8212,1010245,Wallops Farmers Market,Wallops Island,Virginia,37.934379,-75.48016899999999
8213,1002850,Wallowa County Farmers Market,Joseph,Oregon,45.353398,-117.230226
8214,1005882,Walnut Creek Certified Farmers' Market,Walnut Creek,California,37.90261629999999,-122.0635523
8215,1007847,Walnut Ridge Farmers Market,WalnutRidge,Arkansas,36.0711,-90.9591
8216,1000435,Walnut Valley Farmers' Market,Winfield,Kansas,37.2471559,-96.9979989
8217,1003769,Walpole Farmers Market - Summer,Walpole,New Hampshire,43.079233,-72.428076
8218,1003768,Walpole Farmers Market - Winter,Walpole,New Hampshire,43.079327,-72.428613
8219,1012452,Walpole Farmers' Market,Walpole ,Massachusetts,42.154787,-71.244383
8220,1010157,Walsenburg Farmers Market,Walsenburg ,Colorado,37.6236904,-104.7808998
8221,1002317,Walterboro Farmers Market,Walterboro,South Carolina,32.9028,-80.6644
8222,1012435,Waltham Farmers' Market,Waltham,Massachusetts,42.3784677,-71.2363048
8223,1007333,Walton County Farmers Market,DeFuniak Springs,Florida,30.8618,-86.2042
8224,1001136,Walton Farmers Market,Walton,West Virginia,38.638495,-81.402262
8225,1018512,Walton Farmers' Market,Walton,New York,42.168096000000006,-75.131795
8226,1004502,Walworth County Farmers Market,Elkhorn,Wisconsin,42.6719,-88.5412
8227,1000455,Wapakoneta Farmers' Market,Wapakoneta,Ohio,40.571217,-84.193602
8228,1018219,Wapello County Farmers Market,Ottumwa,Iowa,41.017421999999996,-92.425855
8229,1011968,Ward 8 Farmers Market,"Washington, DC",District of Columbia,38.842872,-76.99739100000001
8230,1004285,Ware Farmers' Market,Ware,Massachusetts,42.25655,-72.25010999999999
8231,1004256,Waretown Farmers Market,Waretown,New Jersey,39.7873,-74.1974
8232,1008773,Warner Area Farmers Market,Warner,New Hampshire,43.280684,-71.81605379999999
8233,1005047,Warren County Farmers & Artisans Market,Wright City,Missouri,38.828623,-91.029912
8234,1009716,Warren County Farmers & Artisans Market,Warrenton,Missouri,38.8101828,-91.14999990000001
8235,1000766,Warren County Farmers Market,Warren,Pennsylvania,41.8452,-79.1454
8236,1003692,Warren County Farmers Market,McMinniville,Tennessee,35.6869,-85.7724
8237,1004038,Warren County Farmers Market,Warrenton,North Carolina,36.398125,-78.15457099999999
8238,1006134,Warren County Farmers Market,Springboro,Ohio,39.5617,-84.2526
8239,1011365,Warren Farmer's Market,Warren,Ohio,41.237225,-80.81809799999999
8240,1000214,Warren Farmers Market,Warren,Minnesota,48.1951225,-96.7720277
8241,1003009,Warren Farmers Market,Warren,Illinois,42.4959,-89.988
8242,1000243,Warren Flea Market,Warren,Ohio,41.2331,-80.8198
8243,1008750,Warrensburg Main Street Farmers' Market,Warrensburg,Missouri,38.762855,-93.740415
8244,1001950,Warrensburgh Riverfront Farmers' Market,Warrensburgh,New York,43.489,-73.7786
8245,1018775,Warrenton Farmers Market,Warrenton,Virginia,38.711659999999995,-77.793458
8246,1018776,Warrenton Farmers Wednesday Market,Warrenton ,Virginia,38.717439,-77.81848199999999
8247,1004679,Warrenville Farmers Market,Warrenville,Illinois,41.82842,-88.20241999999999
8248,1018571,Warrick County Farmers' Market,Boonville,Indiana,38.0500188,-87.27551590000002
8249,1016865,Warsaw Farmer's Market,Warsaw,Missouri,38.252053000000004,-93.3682291
8250,1004839,Warsaw Farmers Market,Warsaw,Virginia,37.9585,-76.758
8251,1012184,WARSAW FARMERS' MARKET,Warsaw,New York,42.7634417,-78.1290782
8252,1008753,Warson Woods Farmers' Market,Warson Woods,Missouri,38.603499,-90.384723
8253,1011027,Warwick Valley Farmers' Market,Warwick,New York,41.256581,-74.35914100000001
8254,1006513,Wasatch Front Farmers Market,Murray,Utah,40.63536,-111.8625
8255,1000999,Wasco Farmers Market,Wasco,California,35.5955,-119.334
8256,1012016,Washakie County Farmers Market Association,Worland,Wyoming,44.017703999999995,-107.957132
8257,1010583,Washburn Farmers Market,Washburn,Wisconsin,46.670732,-90.900932
8258,1011982,Washington Borough Farmers Market,Washington,New Jersey,40.758788,-74.978431
8259,1000415,Washington County Farmers Market,Plymouth,North Carolina,35.8476,-76.7449
8260,1002593,Washington County Farmers Market,Chatom,Alabama,31.4649,-88.2596
8261,1017920,Washington County Farmers Market,Salem,Indiana,38.6057487,-86.08958990000001
8262,1004583,Washington County Farmers Market - Agricultural Education Center,Hagerstown,Maryland,39.6246,-77.7298
8263,1007492,WASHINGTON DEPOT FARMERS’ MARKET,Washington Depot,Connecticut,41.6397,-73.3205
8264,1003187,Washington Farmer's Market,Washington,Kansas,39.8238,-97.0541
8265,1003072,Washington Farmers Market,Washington,Vermont,44.0833,-72.4219
8266,1005774,Washington Farmers Market,Washington,Georgia,33.7372,-82.7407
8267,1018230,Washington Farmers' Market,Washington,Iowa,41.298848,-91.691948
8268,1009254,Washington Square Farmer's Market,Washington,Illinois,40.7035,-89.4062
8269,1000469,Washington Street United Church Farmers Market,Columbia,South Carolina,34.0055,-81.03
8270,1011802,Washington's Green Grocer,Capitol Heights,Maryland,38.8838552,-76.854608
8271,1002272,Wasilla Farmers Market,Wasilla,Alaska,61.582613,-149.440155
8272,1004702,Watauga County Farmers' Market,Boone,North Carolina,36.209499,-81.669862
8273,1008935,water canyon farmers market,Yucca Valley,California,34.121082,-116.432134
8274,1003326,Water Valley main Street Farmers Market,Water Valley,Mississippi,34.168,-89.6307
8275,1007484,WATERBURY - FULTON PARK FARMERS’ MARKET,Waterbury,Connecticut,41.568999999999996,-73.0376
8276,1007500,WATERBURY - MALL FARMERS’ MARKET,Waterbury,Connecticut,41.5544,-73.0433
8277,1007513,Waterbury - South End Farmers’ Market,Waterbury,Connecticut,41.5401,-73.0279
8278,1007454,WATERBURY - TOWN GREEN FARMERS’ MARKET,Waterbury,Connecticut,41.5866,-73.0835
8279,1006055,Waterbury Farmers Market,Waterbury,Vermont,44.3393474,-72.75786190000001
8280,1006056,Waterbury Farmers Market,Waterbury,Vermont,44.339484999999996,-72.75383000000001
8281,1010776,WaterColor Coastal Farmers' Market,"WaterColor (Santa Rosa Beach, Florida)",Florida,30.334740999999998,-86.169608
8282,1001956,Waterford Farmers' Market,Waterford,Connecticut,41.34297,-72.13149
8283,1006500,Waterford Harbor Farmers Market,Waterford,New York,42.7875,-73.679
8284,1002627,Waterford Lakes Farmers' Market,Orlando,Florida,28.552,-81.2044
8285,1018552,Waterfront Farmers Market of Gig Harbor,Gig Harbor ,Washington,47.331497,-122.58103700000001
8286,1004434,Waterloo Farmers' Market in the Park,Waterloo,Wisconsin,43.190401,-88.984601
8287,1011479,Watershed Farms,New Haven,Missouri,38.5466389,-91.3678902
8288,1008332,Watertown Farm & Craft Market,Watertown,New York,43.971732,-75.911156
8289,1003646,Watertown Farm and Craft Market,Watertown,Minnesota,44.967094,-93.843498
8290,1001791,Watertown Farmers market,Watertown,South Dakota,44.8901,-97.0887
8291,1002416,WATERTOWN FARMERS MARKET,WATERTOWN,Wisconsin,43.200044,-88.711438
8292,1009701,Watertown Farmers Market - Thursday,Watertown,Wisconsin,43.193779,-88.72649100000001
8293,1012438,Watertown Farmers Market at Arsenal on the Charles,Watertown,Massachusetts,42.363341,-71.16472399999999
8294,1001798,Watertown Monday Neighborhood Farmers Market,Watertown,New York,43.9731,-75.8949
8295,1001793,Watertown Monday Neighborhood Mobile Farmers Market 1,Watertown,New York,43.9613,-75.8591
8296,1001794,Watertown Monday Neighborhood Mobile Farmers Market 2,Watertown,New York,43.9748,-75.9108
8297,1001795,Watertown Monday Neighborhood Mobile Farmers Market 3,Watertown,New York,43.9805,-75.9113
8298,1001796,Watertown Monday Neighborhood Mobile Farmers Market 4,Watertown,New York,43.9748,-75.9108
8299,1001797,Watertown Monday Neighborhood Mobile Farmers Market 5,Watertown,New York,43.9881,-75.9087
8300,1005795,Watertown Saturday Farmers Market,Watertown,New York,43.974858000000005,-75.909712
8301,1019394,"Watertown, CT Farmers' Market",Watertown,Connecticut,41.62258,-73.106489
8302,1008823,Waterville Farmers Market,Waterville,New York,42.929456,-75.383782
8303,1007022,Watervliet Farmers Market,Albany,New York,42.7304,-73.69800000000001
8304,1018319,Watford Market,Watford City,North Dakota,47.798526,-103.296525
8305,1002963,Watkins Glen Farmers Market,Watkins Glen,New York,42.381,-76.8695
8306,1003941,Watonwan County Farmers Market,St. James,Minnesota,43.983999999999995,-94.6292
8307,1012338,Watseka Farmers Market,Watseka ,Illinois,40.776286799999994,-87.7344139
8308,1009511,Watson Street Farmers Market,Ripon,Wisconsin,43.8402,-88.8388
8309,1004996,Watsonville CFM,Watsonville,California,36.9295,-121.771
8310,1011963,Wauconda Farmers Market,Wauconda,Illinois,42.259988,-88.141172
8311,1012614,Waukee Downtown Farmers Market,Waukee ,Iowa,41.611949100000004,-93.8855918
8312,1001634,Waukegan Farmers Market,Waukegan,Illinois,42.3508,-87.8558
8313,1003226,Waukesha Farmers Market,Waukesha,Wisconsin,43.012555,-88.231287
8314,1000599,Waunakee Farm Market,Waunakee,Wisconsin,43.1821,-89.4528
8315,1009773,Waupaca Farm Market,Waupaca,Wisconsin,44.3578458,-89.08486620000001
8316,1000524,Waupun Area Farmers Market,Waupun,Wisconsin,43.64074,-88.722663
8317,1008963,Wausau Farmers Market ,Wausau ,Wisconsin,44.958044,-89.631525
8318,1006752,Wausaukee Farmers Market,Wausaukee,Wisconsin,45.3756,-87.9523
8319,1005162,Waverly Farmers Market,Waverly,Iowa,42.7318,-92.4714
8320,1002438,Waverly Farmers' Market,Waverly,New York,42.001217,-76.540398
8321,1004218,Waverly Farmers' Market,Cary,North Carolina,35.738503,-78.777301
8322,1011662,Waxhaw Farmers Market,Waxhaw,North Carolina,34.926299,-80.744577
8323,1011229,Way Green Local Fare Market,Waycross,Georgia,31.235752,-82.38185109999999
8324,1019613,Wayland Farmers Market on Main Street ,Wayland,Michigan,42.67262,-85.642864
